set,name,number,unlimited,reverse,promo,1st,shadowless,1st shadowless,fourth,worlds
Shining Legends,Damage Mover,58,2,1,0,0,0,0,0,0
Shining Legends,Energy Retrieval,59,1,2,0,0,0,0,0,0
Shining Legends,Great Ball,60,2,1,0,0,0,0,0,0
Shining Legends,Hau,61,1,1,0,0,0,0,0,0
Shining Legends,Lillie,62,1,1,0,0,0,0,0,0
Shining Legends,Pokémon Breeder,63,2,1,0,0,0,0,0,0
Shining Legends,Pokémon Catcher,64,1,1,0,0,0,0,0,0
Shining Legends,Sophocles,65,2,1,0,0,0,0,0,0
Shining Legends,Super Scoop Up,66,2,2,0,0,0,0,0,0
Shining Legends,Switch,67,1,1,0,0,0,0,0,0
Shining Legends,Ultra Ball,68,2,1,0,0,0,0,0,0
Shining Legends,Double Colorless Energy,69,2,1,0,0,0,0,0,0
Shining Legends,Warp Energy,70,2,1,0,0,0,0,0,0
Shining Legends,Entei-GX,71,1,0,0,0,0,0,0,0
Shining Legends,Mewtwo-GX,72,1,0,0,0,0,0,0,0
Shining Legends,Pokémon Breeder,73,1,0,0,0,0,0,0,0
Shining Legends,Entei-GX,74,1,0,0,0,0,0,0,0
Shining Legends,Raichu-GX,75,1,0,0,0,0,0,0,0
Shining Legends,Mewtwo-GX,76,1,0,0,0,0,0,0,0
Shining Legends,Zoroark-GX,77,1,0,0,0,0,0,0,0
Shining Legends,Mewtwo-GX,78,1,0,0,0,0,0,0,0
Forbidden Light,Snover,3,2,0,0,0,0,0,0,0
Forbidden Light,Scatterbug,5,2,1,0,0,0,0,0,0
Forbidden Light,Scatterbug,6,1,0,0,0,0,0,0,0
Forbidden Light,Vivillon,8,2,0,0,0,0,0,0,0
Forbidden Light,Skiddo,9,2,0,0,0,0,0,0,0
Forbidden Light,Gogoat,10,2,0,0,0,0,0,0,0
Forbidden Light,Pheromosa,11,1,0,0,0,0,0,0,0
Forbidden Light,Alolan Marowak,12,2,0,0,0,0,0,0,0
Forbidden Light,Heatran,13,1,0,0,0,0,0,0,0
Forbidden Light,Fennekin,14,2,0,0,0,0,0,0,0
Forbidden Light,Fennekin,15,2,0,0,0,0,0,0,0
Forbidden Light,Braixen,16,2,0,0,0,0,0,0,0
Forbidden Light,Litleo,18,2,0,0,0,0,0,0,0
Forbidden Light,Froakie,21,2,1,0,0,0,0,0,0
Forbidden Light,Froakie,22,1,1,0,0,0,0,0,0
Forbidden Light,Frogadier,23,2,0,0,0,0,0,0,0
Forbidden Light,Clauncher,25,2,1,0,0,0,0,0,0
Forbidden Light,Amaura,27,2,0,0,0,0,0,0,0
Forbidden Light,Aurorus,28,1,0,0,0,0,0,0,0
Forbidden Light,Bergmite,29,1,0,0,0,0,0,0,0
Forbidden Light,Avalugg,30,1,0,0,0,0,0,0,0
Forbidden Light,Volcanion ◇,31,1,0,0,0,0,0,0,0
Forbidden Light,Dewpider,32,2,0,0,0,0,0,0,0
Forbidden Light,Magnemite,34,2,0,0,0,0,0,0,0
Forbidden Light,Magneton,35,2,0,0,0,0,0,0,0
Forbidden Light,Helioptile,37,2,1,0,0,0,0,0,0
Forbidden Light,Xurkitree,39,2,0,0,0,0,0,0,0
Forbidden Light,Uxie,41,2,0,0,0,0,0,0,0
Forbidden Light,Mesprit,42,2,2,0,0,0,0,0,0
Forbidden Light,Azelf,43,2,1,0,0,0,0,0,0
Forbidden Light,Espurr,44,2,0,0,0,0,0,0,0
Forbidden Light,Meowstic,45,1,0,0,0,0,0,0,0
Forbidden Light,Honedge,46,1,0,0,0,0,0,0,0
Forbidden Light,Honedge,47,2,0,0,0,0,0,0,0
Forbidden Light,Doublade,48,1,0,0,0,0,0,0,0
Forbidden Light,Inkay,50,2,0,0,0,0,0,0,0
Forbidden Light,Malamar,51,2,0,0,0,0,0,0,0
Forbidden Light,Skrelp,52,2,0,0,0,0,0,0,0
Forbidden Light,Dragalge,53,2,0,0,0,0,0,0,0
Forbidden Light,Hoopa,54,2,0,0,0,0,0,0,0
Forbidden Light,Poipole,55,1,0,0,0,0,0,0,0
Forbidden Light,Cubone,57,2,0,0,0,0,0,0,0
Forbidden Light,Gible,60,2,0,0,0,0,0,0,0
Forbidden Light,Gabite,61,1,0,0,0,0,0,0,0
Forbidden Light,Croagunk,63,2,0,0,0,0,0,0,0
Forbidden Light,Toxicroak,64,1,0,0,0,0,0,0,0
Forbidden Light,Pancham,65,2,0,0,0,0,0,0,0
Forbidden Light,Binacle,66,2,2,0,0,0,0,0,0
Forbidden Light,Barbaracle,67,1,0,0,0,0,0,0,0
Forbidden Light,Tyrunt,68,2,1,0,0,0,0,0,0
Forbidden Light,Tyrantrum,69,1,1,0,0,0,0,0,0
Forbidden Light,Hawlucha,70,1,0,0,0,0,0,0,0
Forbidden Light,Zygarde,71,0,1,0,0,0,0,0,0
Forbidden Light,Zygarde,72,2,0,0,0,0,0,0,0
Forbidden Light,Rockruff,75,2,0,0,0,0,0,0,0
Forbidden Light,Lycanroc,76,2,1,0,0,0,0,0,0
Forbidden Light,Buzzwole,77,1,0,0,0,0,0,0,0
Forbidden Light,Empoleon,81,0,1,0,0,0,0,0,0
Forbidden Light,Flabébé,83,2,0,0,0,0,0,0,0
Forbidden Light,Flabébé,84,2,0,0,0,0,0,0,0
Forbidden Light,Florges,86,1,1,0,0,0,0,0,0
Forbidden Light,Dedenne,88,1,0,0,0,0,0,0,0
Forbidden Light,Klefki,89,1,1,0,0,0,0,0,0
Forbidden Light,Goomy,92,2,0,0,0,0,0,0,0
Forbidden Light,Sliggoo,93,2,0,0,0,0,0,0,0
Forbidden Light,Ultra Necrozma-GX,95,2,0,0,0,0,0,0,0
Forbidden Light,Bunnelby,97,2,1,0,0,0,0,0,0
Forbidden Light,Diggersby,98,2,0,0,0,0,0,0,0
Forbidden Light,Furfrou,99,2,0,0,0,0,0,0,0
Forbidden Light,Noivern,101,2,0,0,0,0,0,0,0
Forbidden Light,Beast Ring,102,1,0,0,0,0,0,0,0
Forbidden Light,Bonnie,103,1,1,0,0,0,0,0,0
Forbidden Light,Crasher Wake,104,2,0,0,0,0,0,0,0
Forbidden Light,Eneporter,106,2,0,0,0,0,0,0,0
Forbidden Light,Fossil Excavation Map,107,2,0,0,0,0,0,0,0
Forbidden Light,Judge,108,2,0,0,0,0,0,0,0
Forbidden Light,Lady,109,2,1,0,0,0,0,0,0
Forbidden Light,Lysandre Labs,111,1,0,0,0,0,0,0,0
Forbidden Light,Metal Frying Pan,112,2,0,0,0,0,0,0,0
Forbidden Light,Mysterious Treasure,113,4,1,0,0,0,0,0,0
Forbidden Light,Ultra Recon Squad,114,2,0,0,0,0,0,0,0
Forbidden Light,Ultra Space,115,2,0,0,0,0,0,0,0
Forbidden Light,Unidentified Fossil,116,1,0,0,0,0,0,0,0
Forbidden Light,Beast Energy ◇,117,2,0,0,0,0,0,0,0
Forbidden Light,Unit Energy FightingDarknessFairy,118,2,0,0,0,0,0,0,0
Guardians Rising,Bellsprout,1,2,0,0,0,0,0,0,0
Guardians Rising,Weepinbell,2,1,0,0,0,0,0,0,0
Guardians Rising,Victreebel,3,2,0,0,0,0,0,0,0
Guardians Rising,Petilil,4,2,1,0,0,0,0,0,0
Guardians Rising,Lilligant,5,1,1,0,0,0,0,0,0
Guardians Rising,Phantump,6,2,0,0,0,0,0,0,0
Guardians Rising,Trevenant,7,1,1,0,0,0,0,0,0
Guardians Rising,Wimpod,8,2,0,0,0,0,0,0,0
Guardians Rising,Golisopod,9,1,0,0,0,0,0,0,0
Guardians Rising,Victini,10,0,1,0,0,0,0,0,0
Guardians Rising,Litwick,11,2,0,0,0,0,0,0,0
Guardians Rising,Lampent,12,0,1,0,0,0,0,0,0
Guardians Rising,Oricorio,14,0,1,0,0,0,0,0,0
Guardians Rising,Salandit,15,2,0,0,0,0,0,0,0
Guardians Rising,Turtonator,17,2,0,0,0,0,0,0,0
Guardians Rising,Alolan Sandshrew,19,2,1,0,0,0,0,0,0
Guardians Rising,Alolan Vulpix,21,2,1,0,0,0,0,0,0
Guardians Rising,Alolan Ninetales-GX,22,1,0,0,0,0,0,0,0
Guardians Rising,Tentacool,23,2,0,0,0,0,0,0,0
Guardians Rising,Tentacruel,24,2,0,0,0,0,0,0,0
Guardians Rising,Politoed,25,2,0,0,0,0,0,0,0
Guardians Rising,Delibird,26,2,0,0,0,0,0,0,0
Guardians Rising,Carvanha,27,2,1,0,0,0,0,0,0
Guardians Rising,Sharpedo,28,2,0,0,0,0,0,0,0
Guardians Rising,Wailmer,29,2,1,0,0,0,0,0,0
Guardians Rising,Wailord,30,1,0,0,0,0,0,0,0
Guardians Rising,Snorunt,31,2,0,0,0,0,0,0,0
Guardians Rising,Glalie,32,1,1,0,0,0,0,0,0
Guardians Rising,Vanillite,33,2,0,0,0,0,0,0,0
Guardians Rising,Vanillish,34,2,0,0,0,0,0,0,0
Guardians Rising,Vanilluxe,35,2,0,0,0,0,0,0,0
Guardians Rising,Alomomola,36,2,0,0,0,0,0,0,0
Guardians Rising,Wishiwashi,37,2,0,0,0,0,0,0,0
Guardians Rising,Mareanie,39,2,0,0,0,0,0,0,0
Guardians Rising,Alolan Geodude,40,2,0,0,0,0,0,0,0
Guardians Rising,Alolan Graveler,41,2,0,0,0,0,0,0,0
Guardians Rising,Alolan Golem,42,0,1,0,0,0,0,0,0
Guardians Rising,Helioptile,43,2,0,0,0,0,0,0,0
Guardians Rising,Heliolisk,44,1,0,0,0,0,0,0,0
Guardians Rising,Oricorio,46,2,0,0,0,0,0,0,0
Guardians Rising,Slowpoke,48,2,0,0,0,0,0,0,0
Guardians Rising,Slowbro,49,2,1,0,0,0,0,0,0
Guardians Rising,Trubbish,50,2,0,0,0,0,0,0,0
Guardians Rising,Garbodor,51,2,0,0,0,0,0,0,0
Guardians Rising,Gothita,52,2,0,0,0,0,0,0,0
Guardians Rising,Gothorita,53,2,0,0,0,0,0,0,0
Guardians Rising,Oricorio,56,1,0,0,0,0,0,0,0
Guardians Rising,Toxapex-GX,57,2,0,0,0,0,0,0,0
Guardians Rising,Mimikyu,58,1,0,0,0,0,0,0,0
Guardians Rising,Dhelmise,59,0,1,0,0,0,0,0,0
Guardians Rising,Machop,62,2,1,0,0,0,0,0,0
Guardians Rising,Machop,63,2,0,0,0,0,0,0,0
Guardians Rising,Machoke,64,2,1,0,0,0,0,0,0
Guardians Rising,Sudowoodo,66,2,0,0,0,0,0,0,0
Guardians Rising,Gligar,67,2,0,0,0,0,0,0,0
Guardians Rising,Gliscor,68,2,1,0,0,0,0,0,0
Guardians Rising,Nosepass,69,2,0,0,0,0,0,0,0
Guardians Rising,Barboach,70,2,0,0,0,0,0,0,0
Guardians Rising,Whiscash,71,1,0,0,0,0,0,0,0
Guardians Rising,Pancham,72,2,0,0,0,0,0,0,0
Guardians Rising,Rockruff,73,2,0,0,0,0,0,0,0
Guardians Rising,Lycanroc-GX,74,1,0,0,0,0,0,0,0
Guardians Rising,Mudbray,75,2,0,0,0,0,0,0,0
Guardians Rising,Minior,77,1,0,0,0,0,0,0,0
Guardians Rising,Murkrow,78,2,0,0,0,0,0,0,0
Guardians Rising,Honchkrow,79,2,0,0,0,0,0,0,0
Guardians Rising,Sableye,80,1,0,0,0,0,0,0,0
Guardians Rising,Absol,81,1,0,0,0,0,0,0,0
Guardians Rising,Pangoro,82,1,0,0,0,0,0,0,0
Guardians Rising,Beldum,83,2,1,0,0,0,0,0,0
Guardians Rising,Metang,84,2,1,0,0,0,0,0,0
Guardians Rising,Probopass,86,0,1,0,0,0,0,0,0
Guardians Rising,Solgaleo,87,1,2,0,0,0,0,0,0
Guardians Rising,Clefairy,88,2,0,0,0,0,0,0,0
Guardians Rising,Clefable,89,2,2,0,0,0,0,0,0
Guardians Rising,Cottonee,90,2,0,0,0,0,0,0,0
Guardians Rising,Whimsicott,91,2,0,0,0,0,0,0,0
Guardians Rising,Comfey,93,1,2,0,0,0,0,0,0
Guardians Rising,Goomy,94,2,0,0,0,0,0,0,0
Guardians Rising,Sliggoo,95,1,0,0,0,0,0,0,0
Guardians Rising,Drampa,97,1,0,0,0,0,0,0,0
Guardians Rising,Jangmo-o,98,2,1,0,0,0,0,0,0
Guardians Rising,Hakamo-o,99,2,0,0,0,0,0,0,0
Guardians Rising,Chansey,101,2,0,0,0,0,0,0,0
Guardians Rising,Taillow,103,2,0,0,0,0,0,0,0
Guardians Rising,Swellow,104,1,0,0,0,0,0,0,0
Guardians Rising,Castform,105,2,1,0,0,0,0,0,0
Guardians Rising,Patrat,107,2,0,0,0,0,0,0,0
Guardians Rising,Watchog,108,2,0,0,0,0,0,0,0
Guardians Rising,Fletchling,109,2,0,0,0,0,0,0,0
Guardians Rising,Fletchinder,110,2,0,0,0,0,0,0,0
Guardians Rising,Stufful,112,2,0,0,0,0,0,0,0
Guardians Rising,Bewear,113,1,0,0,0,0,0,0,0
Guardians Rising,Komala,114,2,0,0,0,0,0,0,0
Guardians Rising,Aether Paradise Conservation Area,116,2,0,0,0,0,0,0,0
Guardians Rising,Altar of the Moone,117,2,0,0,0,0,0,0,0
Guardians Rising,Altar of the Sunne,118,2,1,0,0,0,0,0,0
Guardians Rising,Aqua Patch,119,2,0,0,0,0,0,0,0
Guardians Rising,Brooklet Hill,120,2,0,0,0,0,0,0,0
Guardians Rising,Choice Band,121,2,0,0,0,0,0,0,0
Guardians Rising,Energy Loto,122,2,0,0,0,0,0,0,0
Guardians Rising,Energy Recycler,123,2,0,0,0,0,0,0,0
Guardians Rising,Enhanced Hammer,124,2,0,0,0,0,0,0,0
Guardians Rising,Field Blower,125,2,0,0,0,0,0,0,0
Guardians Rising,Hala,126,2,1,0,0,0,0,0,0
Guardians Rising,Mallow,127,2,2,0,0,0,0,0,0
Guardians Rising,Max Potion,128,2,1,0,0,0,0,0,0
Guardians Rising,Multi Switch,129,2,1,0,0,0,0,0,0
Guardians Rising,Rescue Stretcher,130,2,1,0,0,0,0,0,0
Guardians Rising,Turtonator-GX,131,1,0,0,0,0,0,0,0
BREAKpoint,Chikorita,1,2,0,0,0,0,0,0,0
BREAKpoint,Bayleef,2,2,0,0,0,0,0,0,0
BREAKpoint,Meganium,3,1,0,0,0,0,0,0,0
BREAKpoint,Seedot,4,1,0,0,0,0,0,0,0
BREAKpoint,Kricketot,5,2,0,0,0,0,0,0,0
BREAKpoint,Kricketune,6,2,0,0,0,0,0,0,0
BREAKpoint,Petilil,7,4,0,0,0,0,0,0,0
BREAKpoint,Lilligant,8,2,0,0,0,0,0,0,0
BREAKpoint,Durant,9,1,0,0,0,0,0,0,0
BREAKpoint,Growlithe,10,1,0,0,0,0,0,0,0
BREAKpoint,Arcanine,11,2,0,0,0,0,0,0,0
BREAKpoint,Numel,12,2,1,0,0,0,0,0,0
BREAKpoint,Camerupt,13,1,0,0,0,0,0,0,0
BREAKpoint,Heatmor,15,2,0,0,0,0,0,0,0
BREAKpoint,Psyduck,16,2,1,0,0,0,0,0,0
BREAKpoint,Golduck,17,1,1,0,0,0,0,0,0
BREAKpoint,Golduck BREAK,18,1,0,0,0,0,0,0,0
BREAKpoint,Slowpoke,19,2,0,0,0,0,0,0,0
BREAKpoint,Slowking,21,2,0,0,0,0,0,0,0
BREAKpoint,Shellder,22,2,0,0,0,0,0,0,0
BREAKpoint,Shellder,23,2,0,0,0,0,0,0,0
BREAKpoint,Cloyster,24,2,0,0,0,0,0,0,0
BREAKpoint,Staryu,25,2,1,0,0,0,0,0,0
BREAKpoint,Lapras,28,1,0,0,0,0,0,0,0
BREAKpoint,Corsola,29,2,0,0,0,0,0,0,0
BREAKpoint,Suicune,30,1,0,0,0,0,0,0,0
BREAKpoint,Manaphy-EX,32,1,0,0,0,0,0,0,0
BREAKpoint,Tympole,33,2,0,0,0,0,0,0,0
BREAKpoint,Palpitoad,34,3,0,0,0,0,0,0,0
BREAKpoint,Seismitoad,35,2,0,0,0,0,0,0,0
BREAKpoint,Ducklett,36,2,0,0,0,0,0,0,0
BREAKpoint,Swanna,37,2,0,0,0,0,0,0,0
BREAKpoint,Froakie,38,3,1,0,0,0,0,0,0
BREAKpoint,Frogadier,39,2,0,0,0,0,0,0,0
BREAKpoint,Greninja,40,2,0,0,0,0,0,0,0
BREAKpoint,Electabuzz,42,2,0,0,0,0,0,0,0
BREAKpoint,Electivire,43,1,0,0,0,0,0,0,0
BREAKpoint,Shinx,44,1,0,0,0,0,0,0,0
BREAKpoint,Luxio,45,2,0,0,0,0,0,0,0
BREAKpoint,Luxray BREAK,47,1,0,0,0,0,0,0,0
BREAKpoint,Blitzle,48,1,0,0,0,0,0,0,0
BREAKpoint,Zebstrika,49,1,0,0,0,0,0,0,0
BREAKpoint,Drowzee,50,2,2,0,0,0,0,0,0
BREAKpoint,Skorupi,53,2,0,0,0,0,0,0,0
BREAKpoint,Drapion,54,2,0,0,0,0,0,0,0
BREAKpoint,Sigilyph,55,1,0,0,0,0,0,0,0
BREAKpoint,Trubbish,56,1,1,0,0,0,0,0,0
BREAKpoint,Garbodor,57,0,1,0,0,0,0,0,0
BREAKpoint,Espurr,58,2,0,0,0,0,0,0,0
BREAKpoint,Meowstic,59,2,0,0,0,0,0,0,0
BREAKpoint,Honedge,60,2,0,0,0,0,0,0,0
BREAKpoint,Doublade,61,2,1,0,0,0,0,0,0
BREAKpoint,Skrelp,63,2,0,0,0,0,0,0,0
BREAKpoint,Phantump,64,3,0,0,0,0,0,0,0
BREAKpoint,Trevenant,65,2,1,0,0,0,0,0,0
BREAKpoint,Sudowoodo,67,2,1,0,0,0,0,0,0
BREAKpoint,Gible,68,2,0,0,0,0,0,0,0
BREAKpoint,Pancham,71,1,1,0,0,0,0,0,0
BREAKpoint,Nuzleaf,72,2,0,0,0,0,0,0,0
BREAKpoint,Scizor-EX,76,1,0,0,0,0,0,0,0
BREAKpoint,M Scizor-EX,77,1,0,0,0,0,0,0,0
BREAKpoint,Mawile,78,1,1,0,0,0,0,0,0
BREAKpoint,Ferroseed,79,2,1,0,0,0,0,0,0
BREAKpoint,Ferrothorn,80,2,1,0,0,0,0,0,0
BREAKpoint,Clefairy,81,2,0,0,0,0,0,0,0
BREAKpoint,Clefable,82,2,0,0,0,0,0,0,0
BREAKpoint,Spritzee,84,2,1,0,0,0,0,0,0
BREAKpoint,Aromatisse,85,1,1,0,0,0,0,0,0
BREAKpoint,Rattata,87,2,0,0,0,0,0,0,0
BREAKpoint,Dunsparce,90,1,0,0,0,0,0,0,0
BREAKpoint,Stantler,91,2,0,0,0,0,0,0,0
BREAKpoint,Glameow,93,1,0,0,0,0,0,0,0
BREAKpoint,Purugly,94,1,0,0,0,0,0,0,0
BREAKpoint,Furfrou,95,2,0,0,0,0,0,0,0
BREAKpoint,All-Night Party,96,2,0,0,0,0,0,0,0
BREAKpoint,Bursting Balloon,97,1,0,0,0,0,0,0,0
BREAKpoint,Delinquent,98,2,1,0,0,0,0,0,0
SWSH Black Star Promos,Rayquaza,SWSH029,0,0,1,0,0,0,0,0
BREAKpoint,Fighting Fury Belt,99,2,0,0,0,0,0,0,0
BREAKpoint,Great Ball,100,2,0,0,0,0,0,0,0
BREAKpoint,Gyarados Spirit Link,101,2,0,0,0,0,0,0,0
BREAKpoint,Max Elixir,102,2,1,0,0,0,0,0,0
BREAKpoint,Max Potion,103,1,0,0,0,0,0,0,0
BREAKpoint,Misty's Determination,104,2,1,0,0,0,0,0,0
BREAKpoint,Pokémon Catcher,105,2,0,0,0,0,0,0,0
BREAKpoint,Potion,106,2,0,0,0,0,0,0,0
BREAKpoint,Professor Sycamore,107,2,1,0,0,0,0,0,0
SWSH Black Star Promos,Duraludon,SWSH028,0,0,1,0,0,0,0,0
BREAKpoint,Psychic's Third Eye,108,2,0,0,0,0,0,0,0
BREAKpoint,Puzzle of Time,109,1,0,0,0,0,0,0,0
BREAKpoint,Reverse Valley,110,1,0,0,0,0,0,0,0
BREAKpoint,Scizor Spirit Link,111,2,0,0,0,0,0,0,0
BREAKpoint,Tierno,112,2,1,0,0,0,0,0,0
BREAKpoint,Splash Energy,113,2,0,0,0,0,0,0,0
Crimson Invasion,Weedle,1,2,1,0,0,0,0,0,0
Crimson Invasion,Kakuna,2,2,0,0,0,0,0,0,0
Crimson Invasion,Exeggcute,4,2,1,0,0,0,0,0,0
Crimson Invasion,Cacnea,5,2,0,0,0,0,0,0,0
Crimson Invasion,Cacturne,6,1,0,0,0,0,0,0,0
Crimson Invasion,Karrablast,7,2,0,0,0,0,0,0,0
Crimson Invasion,Shelmet,8,2,2,0,0,0,0,0,0
Crimson Invasion,Accelgor,9,2,0,0,0,0,0,0,0
Crimson Invasion,Skiddo,10,2,0,0,0,0,0,0,0
Crimson Invasion,Alolan Marowak,12,1,0,0,0,0,0,0,0
Crimson Invasion,Numel,13,2,0,0,0,0,0,0,0
Crimson Invasion,Camerupt,14,1,0,0,0,0,0,0,0
Crimson Invasion,Staryu,15,2,1,0,0,0,0,0,0
Crimson Invasion,Starmie,16,1,0,0,0,0,0,0,0
Crimson Invasion,Magikarp,17,2,0,0,0,0,0,0,0
Crimson Invasion,Swinub,19,2,0,0,0,0,0,0,0
Crimson Invasion,Piloswine,20,2,0,0,0,0,0,0,0
Crimson Invasion,Mamoswine,21,2,0,0,0,0,0,0,0
Crimson Invasion,Remoraid,22,2,0,0,0,0,0,0,0
Crimson Invasion,Octillery,23,0,1,0,0,0,0,0,0
Crimson Invasion,Corphish,24,2,0,0,0,0,0,0,0
Crimson Invasion,Crawdaunt,25,1,0,0,0,0,0,0,0
Crimson Invasion,Feebas,26,2,0,0,0,0,0,0,0
Crimson Invasion,Milotic,27,1,0,0,0,0,0,0,0
Crimson Invasion,Regice,28,1,0,0,0,0,0,0,0
Crimson Invasion,Shellos,29,2,0,0,0,0,0,0,0
Crimson Invasion,Pikachu,30,2,0,0,0,0,0,0,0
Crimson Invasion,Alolan Geodude,32,2,2,0,0,0,0,0,0
Crimson Invasion,Alolan Graveler,33,2,0,0,0,0,0,0,0
Crimson Invasion,Alolan Golem-GX,34,1,0,0,0,0,0,0,0
Crimson Invasion,Emolga,35,2,1,0,0,0,0,0,0
Crimson Invasion,Gastly,36,2,0,0,0,0,0,0,0
Crimson Invasion,Haunter,37,2,0,0,0,0,0,0,0
Crimson Invasion,Misdreavus,39,2,0,0,0,0,0,0,0
Crimson Invasion,Spoink,41,1,1,0,0,0,0,0,0
Crimson Invasion,Grumpig,42,2,0,0,0,0,0,0,0
Crimson Invasion,Chimecho,43,2,0,0,0,0,0,0,0
Crimson Invasion,Pumpkaboo,44,2,0,0,0,0,0,0,0
Crimson Invasion,Gourgeist,45,1,1,0,0,0,0,0,0
Crimson Invasion,Salandit,46,2,1,0,0,0,0,0,0
Crimson Invasion,Oranguru,48,2,0,0,0,0,0,0,0
Crimson Invasion,Nihilego-GX,49,1,0,0,0,0,0,0,0
Crimson Invasion,Mankey,50,2,1,0,0,0,0,0,0
Crimson Invasion,Cubone,52,1,2,0,0,0,0,0,0
Crimson Invasion,Regirock,53,2,0,0,0,0,0,0,0
Crimson Invasion,Gastrodon,54,2,0,0,0,0,0,0,0
Crimson Invasion,Stufful,55,2,0,0,0,0,0,0,0
Crimson Invasion,Bewear,56,1,0,0,0,0,0,0,0
Crimson Invasion,Buzzwole-GX,57,1,0,0,0,0,0,0,0
Crimson Invasion,Houndour,58,2,0,0,0,0,0,0,0
Crimson Invasion,Houndoom,59,2,0,0,0,0,0,0,0
Crimson Invasion,Deino,60,2,0,0,0,0,0,0,0
Crimson Invasion,Zweilous,61,2,1,0,0,0,0,0,0
Crimson Invasion,Hydreigon,62,1,0,0,0,0,0,0,0
SWSH Black Star Promos,Noctowl,SWSH027,0,0,1,0,0,0,0,0
Crimson Invasion,Mawile,64,2,0,0,0,0,0,0,0
Crimson Invasion,Aron,65,2,0,0,0,0,0,0,0
Crimson Invasion,Lairon,66,2,2,0,0,0,0,0,0
Crimson Invasion,Registeel,68,1,0,0,0,0,0,0,0
Crimson Invasion,Escavalier,69,2,0,0,0,0,0,0,0
Crimson Invasion,Jigglypuff,71,2,0,0,0,0,0,0,0
Crimson Invasion,Wigglytuff,72,1,0,0,0,0,0,0,0
Crimson Invasion,Alolan Exeggutor-GX,74,1,0,0,0,0,0,0,0
Crimson Invasion,Jangmo-o,75,2,0,0,0,0,0,0,0
Crimson Invasion,Hakamo-o,76,2,0,0,0,0,0,0,0
Crimson Invasion,Kommo-o,77,1,0,0,0,0,0,0,0
Crimson Invasion,Miltank,78,2,0,0,0,0,0,0,0
Crimson Invasion,Swablu,79,1,0,0,0,0,0,0,0
Crimson Invasion,Altaria,80,2,0,0,0,0,0,0,0
Crimson Invasion,Starly,81,2,1,0,0,0,0,0,0
Crimson Invasion,Staravia,82,2,1,0,0,0,0,0,0
Crimson Invasion,Regigigas,84,0,1,0,0,0,0,0,0
Crimson Invasion,Minccino,85,1,0,0,0,0,0,0,0
Crimson Invasion,Cinccino,86,2,0,0,0,0,0,0,0
Crimson Invasion,Bunnelby,87,2,0,0,0,0,0,0,0
Crimson Invasion,Diggersby,88,1,1,0,0,0,0,0,0
Crimson Invasion,Type: Null,89,1,1,0,0,0,0,0,0
Crimson Invasion,Counter Catcher,91,1,0,0,0,0,0,0,0
Crimson Invasion,Dashing Pouch,92,2,0,0,0,0,0,0,0
Crimson Invasion,Devoured Field,93,1,0,0,0,0,0,0,0
Crimson Invasion,Fighting Memory,94,1,0,0,0,0,0,0,0
Crimson Invasion,Gladion,95,2,1,0,0,0,0,0,0
Crimson Invasion,Lusamine,96,2,1,0,0,0,0,0,0
Crimson Invasion,Peeking Red Card,97,1,1,0,0,0,0,0,0
Crimson Invasion,Psychic Memory,98,2,0,0,0,0,0,0,0
Crimson Invasion,Counter Energy,100,2,1,0,0,0,0,0,0
Crimson Invasion,Warp Energy,123,1,0,0,0,0,0,0,0
Ultra Prism,Exeggcute,1,3,1,0,0,0,0,0,0
Ultra Prism,Yanma,2,3,0,0,0,0,0,0,0
Ultra Prism,Yanmega,3,1,0,0,0,0,0,0,0
Ultra Prism,Roselia,4,1,0,0,0,0,0,0,0
Ultra Prism,Roserade,5,1,1,0,0,0,0,0,0
Ultra Prism,Turtwig,6,2,0,0,0,0,0,0,0
Ultra Prism,Turtwig,7,2,1,0,0,0,0,0,0
Ultra Prism,Grotle,8,3,0,0,0,0,0,0,0
Ultra Prism,Torterra,9,1,0,0,0,0,0,0,0
Ultra Prism,Cherubi,10,2,1,0,0,0,0,0,0
Ultra Prism,Cherrim,11,1,0,0,0,0,0,0,0
Ultra Prism,Carnivine,12,2,0,0,0,0,0,0,0
Ultra Prism,Leafeon-GX,13,1,0,0,0,0,0,0,0
Ultra Prism,Mow Rotom,14,1,0,0,0,0,0,0,0
Ultra Prism,Dewpider,16,4,2,0,0,0,0,0,0
Ultra Prism,Magmar,18,2,0,0,0,0,0,0,0
Ultra Prism,Magmortar,19,1,0,0,0,0,0,0,0
Ultra Prism,Chimchar,20,2,0,0,0,0,0,0,0
Ultra Prism,Chimchar,21,2,0,0,0,0,0,0,0
Ultra Prism,Monferno,22,1,0,0,0,0,0,0,0
Ultra Prism,Heat Rotom,24,1,1,0,0,0,0,0,0
Ultra Prism,Salandit,25,4,0,0,0,0,0,0,0
Ultra Prism,Salazzle,26,1,1,0,0,0,0,0,0
Ultra Prism,Turtonator,27,2,0,0,0,0,0,0,0
Ultra Prism,Alolan Sandshrew,28,2,1,0,0,0,0,0,0
Ultra Prism,Alolan Sandslash,29,2,0,0,0,0,0,0,0
Ultra Prism,Alolan Vulpix,30,2,0,0,0,0,0,0,0
Ultra Prism,Piplup,31,3,1,0,0,0,0,0,0
Ultra Prism,Piplup,32,2,0,0,0,0,0,0,0
Ultra Prism,Prinplup,33,1,1,0,0,0,0,0,0
