set,,name,number,unlimited,reverse,promo
Unbroken Bonds,Unbroken Bonds 13,Bellsprout,13,2,0,0
Unbroken Bonds,Unbroken Bonds 14,Weepinbell,14,2,0,0
Unbroken Bonds,Unbroken Bonds 15,Victreebel,15,2,0,0
Unbroken Bonds,Unbroken Bonds 16,Tangela,16,2,0,0
Unbroken Bonds,Unbroken Bonds 18,Grubbin,18,2,0,0
Unbroken Bonds,Unbroken Bonds 20,Reshiram & Charizard-GX,20,2,0,0
Unbroken Bonds,Unbroken Bonds 21,Growlithe,21,1,1,0
Unbroken Bonds,Unbroken Bonds 23,Darumaka,23,2,1,0
Unbroken Bonds,Unbroken Bonds 24,Darmanitan,24,0,1,0
Unbroken Bonds,Unbroken Bonds 26,Litten,26,1,0,0
Unbroken Bonds,Unbroken Bonds 27,Litten,27,2,0,0
Unbroken Bonds,Unbroken Bonds 28,Torracat,28,2,0,0
Unbroken Bonds,Unbroken Bonds 29,Incineroar,29,0,1,0
Unbroken Bonds,Unbroken Bonds 30,Salandit,30,2,0,0
Unbroken Bonds,Unbroken Bonds 31,Salazzle,31,2,0,0
Unbroken Bonds,Unbroken Bonds 32,Blacephalon,32,2,0,0
Unbroken Bonds,Unbroken Bonds 33,Squirtle,33,2,0,0
Unbroken Bonds,Unbroken Bonds 34,Wartortle,34,3,0,0
Unbroken Bonds,Unbroken Bonds 35,Blastoise-GX,35,1,0,0
Unbroken Bonds,Unbroken Bonds 36,Poliwag,36,2,2,0
Unbroken Bonds,Unbroken Bonds 37,Poliwag,37,2,0,0
Unbroken Bonds,Unbroken Bonds 38,Poliwhirl,38,2,1,0
Unbroken Bonds,Unbroken Bonds 39,Poliwrath,39,1,0,0
Unbroken Bonds,Unbroken Bonds 40,Tentacool,40,2,1,0
Unbroken Bonds,Unbroken Bonds 41,Tentacruel,41,2,0,0
Unbroken Bonds,Unbroken Bonds 42,Slowpoke,42,1,1,0
Unbroken Bonds,Unbroken Bonds 44,Seel,44,2,0,0
Unbroken Bonds,Unbroken Bonds 45,Dewgong,45,0,1,0
Unbroken Bonds,Unbroken Bonds 46,Krabby,46,2,1,0
Unbroken Bonds,Unbroken Bonds 48,Goldeen,48,2,1,0
Unbroken Bonds,Unbroken Bonds 49,Seaking,49,1,0,0
Unbroken Bonds,Unbroken Bonds 51,Froakie,51,1,1,0
Unbroken Bonds,Unbroken Bonds 52,Frogadier,52,2,0,0
Unbroken Bonds,Unbroken Bonds 53,Pyukumuku,53,2,0,0
Unbroken Bonds,Unbroken Bonds 54,Pikachu,54,3,0,0
Unbroken Bonds,Unbroken Bonds 56,Stunfisk,56,2,0,0
Unbroken Bonds,Unbroken Bonds 58,Charjabug,58,2,0,0
Unbroken Bonds,Unbroken Bonds 60,Zeraora,60,2,0,0
Unbroken Bonds,Unbroken Bonds 62,Ekans,62,2,0,0
Unbroken Bonds,Unbroken Bonds 64,Zubat,64,2,0,0
Unbroken Bonds,Unbroken Bonds 65,Golbat,65,2,0,0
Unbroken Bonds,Unbroken Bonds 67,Gastly,67,2,0,0
Unbroken Bonds,Unbroken Bonds 68,Gastly,68,2,2,0
Unbroken Bonds,Unbroken Bonds 71,Drowzee,71,2,0,0
Unbroken Bonds,Unbroken Bonds 72,Hypno,72,2,0,0
Unbroken Bonds,Unbroken Bonds 73,Koffing,73,2,0,0
Unbroken Bonds,Unbroken Bonds 74,Weezing,74,0,1,0
Unbroken Bonds,Unbroken Bonds 75,Mewtwo,75,2,0,0
Unbroken Bonds,Unbroken Bonds 77,Misdreavus,77,2,2,0
Unbroken Bonds,Unbroken Bonds 79,Espurr,79,2,0,0
Unbroken Bonds,Unbroken Bonds 80,Meowstic,80,1,1,0
Unbroken Bonds,Unbroken Bonds 81,Marshadow,81,0,1,0
Unbroken Bonds,Unbroken Bonds 83,Sandshrew,83,2,0,0
Unbroken Bonds,Unbroken Bonds 85,Diglett,85,2,0,0
Unbroken Bonds,Unbroken Bonds 86,Dugtrio,86,1,0,0
Unbroken Bonds,Unbroken Bonds 88,Graveler,88,2,0,0
Unbroken Bonds,Unbroken Bonds 90,Cubone,90,1,0,0
Unbroken Bonds,Unbroken Bonds 92,Rhyhorn,92,1,0,0
Unbroken Bonds,Unbroken Bonds 93,Rhyhorn,93,2,0,0
Unbroken Bonds,Unbroken Bonds 94,Rhydon,94,2,0,0
Unbroken Bonds,Unbroken Bonds 95,Rhyperior,95,1,0,0
Unbroken Bonds,Unbroken Bonds 96,Wooper,96,2,0,0
Unbroken Bonds,Unbroken Bonds 97,Quagsire,97,1,0,0
Unbroken Bonds,Unbroken Bonds 98,Gligar,98,2,0,0
Unbroken Bonds,Unbroken Bonds 99,Gliscor,99,0,1,0
Unbroken Bonds,Unbroken Bonds 100,Tyrogue,100,2,0,0
Unbroken Bonds,Unbroken Bonds 101,Hitmontop,101,1,0,0
Unbroken Bonds,Unbroken Bonds 102,Riolu,102,2,0,0
Unbroken Bonds,Unbroken Bonds 104,Crabrawler,104,2,1,0
Unbroken Bonds,Unbroken Bonds 105,Crabominable,105,1,0,0
Unbroken Bonds,Unbroken Bonds 106,Stakataka,106,1,0,0
Unbroken Bonds,Unbroken Bonds 108,Murkrow,108,2,1,0
Unbroken Bonds,Unbroken Bonds 110,Carvanha,110,2,1,0
Unbroken Bonds,Unbroken Bonds 113,Sandile,113,2,0,0
Unbroken Bonds,Unbroken Bonds 114,Sandile,114,1,1,0
Unbroken Bonds,Unbroken Bonds 115,Krokorok,115,2,0,0
Unbroken Bonds,Unbroken Bonds 117,Greninja,117,1,0,0
Unbroken Bonds,Unbroken Bonds 118,Inkay,118,2,0,0
Unbroken Bonds,Unbroken Bonds 119,Malamar,119,0,1,0
Unbroken Bonds,Unbroken Bonds 121,Alolan Diglett,121,2,0,0
Unbroken Bonds,Unbroken Bonds 122,Alolan Dugtrio,122,1,0,0
Unbroken Bonds,Unbroken Bonds 123,Aron,123,2,0,0
Unbroken Bonds,Unbroken Bonds 124,Lairon,124,2,2,0
Unbroken Bonds,Unbroken Bonds 125,Aggron,125,1,0,0
Unbroken Bonds,Unbroken Bonds 128,Meltan,128,2,0,0
Unbroken Bonds,Unbroken Bonds 129,Melmetal,129,1,0,0
Unbroken Bonds,Unbroken Bonds 131,Cleffa,131,2,2,0
Unbroken Bonds,Unbroken Bonds 132,Clefairy,132,2,0,0
Unbroken Bonds,Unbroken Bonds 133,Clefable,133,1,0,0
Unbroken Bonds,Unbroken Bonds 134,Jigglypuff,134,2,1,0
Unbroken Bonds,Unbroken Bonds 135,Wigglytuff,135,2,0,0
Unbroken Bonds,Unbroken Bonds 136,Togepi,136,1,0,0
Unbroken Bonds,Unbroken Bonds 137,Togetic,137,0,1,0
Unbroken Bonds,Unbroken Bonds 139,Cottonee,139,2,0,0
Unbroken Bonds,Unbroken Bonds 141,Spritzee,141,2,1,0
Unbroken Bonds,Unbroken Bonds 142,Aromatisse,142,1,0,0
Unbroken Bonds,Unbroken Bonds 143,Rattata,143,2,0,0
Unbroken Bonds,Unbroken Bonds 144,Raticate,144,2,0,0
Unbroken Bonds,Unbroken Bonds 145,Spearow,145,2,1,0
Unbroken Bonds,Unbroken Bonds 146,Fearow,146,1,0,0
Unbroken Bonds,Unbroken Bonds 147,Meowth,147,0,1,0
Unbroken Bonds,Unbroken Bonds 148,Persian,148,0,1,0
Unbroken Bonds,Unbroken Bonds 150,Doduo,150,2,0,0
Unbroken Bonds,Unbroken Bonds 151,Dodrio,151,2,0,0
Unbroken Bonds,Unbroken Bonds 152,Lickitung,152,2,0,0
Unbroken Bonds,Unbroken Bonds 153,Lickilicky,153,1,0,0
Unbroken Bonds,Unbroken Bonds 154,Porygon,154,2,1,0
Unbroken Bonds,Unbroken Bonds 156,Porygon2,156,2,0,0
Unbroken Bonds,Unbroken Bonds 158,Snorlax,158,0,1,0
Unbroken Bonds,Unbroken Bonds 159,Glameow,159,2,0,0
Unbroken Bonds,Unbroken Bonds 161,Happiny,161,1,0,0
Unbroken Bonds,Unbroken Bonds 162,Chatot,162,2,0,0
Unbroken Bonds,Unbroken Bonds 164,Beast Bringer,164,2,0,0
Unbroken Bonds,Unbroken Bonds 165,Chip-Chip Ice Axe,165,2,0,0
Unbroken Bonds,Unbroken Bonds 166,Devolution Spray Z,166,2,0,0
Unbroken Bonds,Unbroken Bonds 167,Dusk Stone,167,1,0,0
Unbroken Bonds,Unbroken Bonds 169,Electromagnetic Radar,169,2,0,0
Unbroken Bonds,Unbroken Bonds 170,Energy Spinner,170,2,0,0
Unbroken Bonds,Unbroken Bonds 171,Fairy Charm Ability,171,2,0,0
Unbroken Bonds,Unbroken Bonds 172,Fairy Charm Lightning,172,2,0,0
Unbroken Bonds,Unbroken Bonds 173,Fire Crystal,173,2,0,0
Unbroken Bonds,Unbroken Bonds 175,Green’s Exploration,175,2,0,0
Unbroken Bonds,Unbroken Bonds 176,Janine,176,2,0,0
Unbroken Bonds,Unbroken Bonds 178,Lt. Surge’s Strategy,178,1,0,0
Unbroken Bonds,Unbroken Bonds 179,Martial Arts Dojo,179,2,0,0
Unbroken Bonds,Unbroken Bonds 180,Metal Core Barrier,180,2,1,0
Unbroken Bonds,Unbroken Bonds 181,Molayne,181,2,0,0
Unbroken Bonds,Unbroken Bonds 182,Pokégear 3.0,182,2,0,0
Unbroken Bonds,Unbroken Bonds 183,Power Plant,183,2,1,0
Unbroken Bonds,Unbroken Bonds 185,Samson Oak,185,2,0,0
Unbroken Bonds,Unbroken Bonds 186,Stealthy Hood,186,1,0,0
Unbroken Bonds,Unbroken Bonds 187,Surprise Box,187,2,1,0
Unbroken Bonds,Unbroken Bonds 188,Ultra Forest Kartenvoy,188,1,0,0
Unbroken Bonds,Unbroken Bonds 189,Welder,189,6,0,0
Unbroken Bonds,Unbroken Bonds 190,Triple Acceleration Energy,190,3,0,0
Unbroken Bonds,Unbroken Bonds 191,Pheromosa & Buzzwole-GX,191,1,0,0
Unbroken Bonds,Unbroken Bonds 207,Persian-GX,207,1,0,0
Unbroken Bonds,Unbroken Bonds 234,Triple Acceleration Energy,234,1,0,0
Detective Pikachu,Detective Pikachu 1,Bulbasaur,1,6,0,0
Detective Pikachu,Detective Pikachu 2,Ludicolo,2,2,0,0
Detective Pikachu,Detective Pikachu 3,Morelull,3,6,0,0
Detective Pikachu,Detective Pikachu 4,Charmander,4,5,0,0
Detective Pikachu,Detective Pikachu 5,Charizard,5,1,0,0
Detective Pikachu,Detective Pikachu 6,Arcanine,6,1,0,0
Detective Pikachu,Detective Pikachu 7,Psyduck,7,6,0,0
Detective Pikachu,Detective Pikachu 8,Magikarp,8,6,0,0
Detective Pikachu,Detective Pikachu 9,Greninja,9,2,0,0
Detective Pikachu,Detective Pikachu 10,Detective Pikachu,10,3,0,0
Detective Pikachu,Detective Pikachu 11,Mr Mime,11,2,0,0
Detective Pikachu,Detective Pikachu 12,Mewtwo,12,2,0,0
Detective Pikachu,Detective Pikachu 13,Machamp,13,3,0,0
Detective Pikachu,Detective Pikachu 14,Jigglypuff,14,6,0,0
Detective Pikachu,Detective Pikachu 15,Snubbull,15,5,0,0
Detective Pikachu,Detective Pikachu 16,Lickitung,16,6,0,0
Detective Pikachu,Detective Pikachu 17,Ditto,17,4,0,0
Detective Pikachu,Detective Pikachu 18,Slaking,18,2,0,0
Alternate Art Promos,Alternate Art Promos 55a,M Lucario-EX,55a,0,0,1
McDonald's Promos 2019,McDonald's Promos 2019 12,Eevee,12,0,0,1
Alternate Art Promos,Alternate Art Promos 28a,Jolteon-EX,28a,0,0,1
Alternate Art Promos,Alternate Art Promos 63a,Guzzlord-GX,63a,0,0,1
Alternate Art Promos,Alternate Art Promos 107a,Professor Sycamore,107a,0,0,1
Alternate Art Promos,Alternate Art Promos 105a,Porygon-Z,105a,0,0,1
Alternate Art Promos,Alternate Art Promos 84a,Regigigas,84a,0,0,1
Alternate Art Promos,Alternate Art Promos 92a,Sylveon-GX,92a,0,0,1
Alternate Art Promos,Alternate Art Promos 2a,Alolan Exeggutor,2a,0,0,1
Alternate Art Promos,Alternate Art Promos 40a,Altaria,40a,0,0,1
Alternate Art Promos,Alternate Art Promos 10a,Sceptile,10a,0,0,1
Hidden Fates,Hidden Fates 1,Caterpie,1,2,0,0
Hidden Fates,Hidden Fates 2,Metapod,2,2,1,0
Hidden Fates,Hidden Fates 3,Butterfree,3,2,0,0
Hidden Fates,Hidden Fates 4,Paras,4,2,0,0
Hidden Fates,Hidden Fates 5,Scyther,5,2,0,0
Hidden Fates,Hidden Fates 6,Pinsir-GX,6,2,0,0
Hidden Fates,Hidden Fates 7,Charmander,7,2,2,0
Hidden Fates,Hidden Fates 8,Charmeleon,8,2,1,0
Hidden Fates,Hidden Fates 9,Charizard-GX,9,1,0,0
Hidden Fates,Hidden Fates 10,Magmar,10,2,0,0
Hidden Fates,Hidden Fates 11,Psyduck,11,2,1,0
Hidden Fates,Hidden Fates 12,Slowpoke,12,2,0,0
Hidden Fates,Hidden Fates 13,Staryu,13,2,0,0
Hidden Fates,Hidden Fates 15,Magikarp,15,2,0,0
Hidden Fates,Hidden Fates 17,Lapras,17,2,0,0
Hidden Fates,Hidden Fates 18,Vaporeon,18,2,0,0
Hidden Fates,Hidden Fates 19,Pikachu,19,2,0,0
Hidden Fates,Hidden Fates 21,Voltorb,21,2,1,0
Hidden Fates,Hidden Fates 22,Electrode,22,2,0,0
Hidden Fates,Hidden Fates 23,Jolteon,23,1,1,0
Hidden Fates,Hidden Fates 24,Zapdos,24,1,0,0
Hidden Fates,Hidden Fates 25,Ekans,25,2,0,0
Hidden Fates,Hidden Fates 26,Ekans,26,2,1,0
Hidden Fates,Hidden Fates 27,Arbok,27,1,1,0
Hidden Fates,Hidden Fates 28,Koffing,28,2,0,0
Hidden Fates,Hidden Fates 29,Weezing,29,2,1,0
Hidden Fates,Hidden Fates 30,Jynx,30,2,1,0
Hidden Fates,Hidden Fates 31,Mewtwo-GX,31,1,0,0
Hidden Fates,Hidden Fates 33,Geodude,33,2,0,0
Hidden Fates,Hidden Fates 34,Graveler,34,2,2,0
Hidden Fates,Hidden Fates 35,Golem,35,2,0,0
Hidden Fates,Hidden Fates 36,Onix-GX,36,1,0,0
Hidden Fates,Hidden Fates 37,Cubone,37,2,1,0
Hidden Fates,Hidden Fates 38,Clefairy,38,2,1,0
Hidden Fates,Hidden Fates 39,Clefairy,39,2,1,0
Hidden Fates,Hidden Fates 41,Jigglypuff,41,2,0,0
Hidden Fates,Hidden Fates 42,Wigglytuff-GX,42,2,0,0
Hidden Fates,Hidden Fates 43,Mr. Mime,43,2,0,0
Hidden Fates,Hidden Fates 45,Farfetch’d,45,2,0,0
Hidden Fates,Hidden Fates 46,Chansey,46,2,2,0
Hidden Fates,Hidden Fates 47,Kangaskhan,47,2,0,0
Hidden Fates,Hidden Fates 48,Eevee,48,3,0,0
Hidden Fates,Hidden Fates 49,Eevee,49,2,1,0
Hidden Fates,Hidden Fates 50,Snorlax,50,2,2,0
Hidden Fates,Hidden Fates 51,Bill’s Analysis,51,2,2,0
Hidden Fates,Hidden Fates 52,Blaine's Last Stand,52,1,0,0
Hidden Fates,Hidden Fates 53,Brock's Grit,53,2,1,0
Hidden Fates,Hidden Fates 54,Brock’s Pewter City Gym,54,2,1,0
Hidden Fates,Hidden Fates 55,Brock's Training,55,2,2,0
Hidden Fates,Hidden Fates 56,Erika’s Hospitality,56,0,2,0
Hidden Fates,Hidden Fates 57,Giovanni's Exile,57,2,0,0
Hidden Fates,Hidden Fates 58,Jessie & James,58,2,1,0
Hidden Fates,Hidden Fates 59,Koga’s Trap,59,2,1,0
Hidden Fates,Hidden Fates 60,Lt. Surge’s Strategy,60,2,1,0
Hidden Fates,Hidden Fates 61,Misty’s Cerulean City Gym,61,2,1,0
Hidden Fates,Hidden Fates 62,Misty's Determination,62,2,1,0
Hidden Fates,Hidden Fates 64,Pokémon Center Lady,64,2,2,0
Hidden Fates,Hidden Fates 65,Sabrina’s Suggestion,65,2,0,0
Hidden Fates,Hidden Fates 66,Moltres & Zapdos & Articuno-GX,66,1,0,0
Hidden Fates,Hidden Fates 67,Giovanni's Exile,67,2,0,0
Hidden Fates,Hidden Fates 68,Jessie & James,68,1,0,0
Hidden Fates,Hidden Fates 69,Moltres & Zapdos & Articuno-GX,69,1,0,0
Hidden Fates,Hidden Fates SV2,Rowlet,SV2,1,0,0
Hidden Fates,Hidden Fates SV3,Dartrix,SV3,1,0,0
Hidden Fates,Hidden Fates SV5,Pheromosa,SV5,1,0,0
Hidden Fates,Hidden Fates SV8,Alolan Vulpix,SV8,1,0,0
Hidden Fates,Hidden Fates SV9,Wooper,SV9,1,0,0
Hidden Fates,Hidden Fates SV10,Quagsire,SV10,1,0,0
Hidden Fates,Hidden Fates SV14,Xurkitree,SV14,1,0,0
Hidden Fates,Hidden Fates SV15,Seviper,SV15,1,0,0
Hidden Fates,Hidden Fates SV16,Shuppet,SV16,1,0,0
Hidden Fates,Hidden Fates SV17,Inkay,SV17,1,0,0
Hidden Fates,Hidden Fates SV19,Poipole,SV19,1,0,0
Hidden Fates,Hidden Fates SV20,Sudowoodo,SV20,1,0,0
Hidden Fates,Hidden Fates SV23,Rockruff,SV23,1,0,0
Hidden Fates,Hidden Fates SV24,Buzzwole,SV24,1,0,0
Hidden Fates,Hidden Fates SV27,Magnemite,SV27,1,0,0
Hidden Fates,Hidden Fates SV28,Magneton,SV28,1,0,0
Hidden Fates,Hidden Fates SV29,Magnezone,SV29,2,0,0
Hidden Fates,Hidden Fates SV30,Beldum,SV30,1,0,0
Hidden Fates,Hidden Fates SV33,Kartana,SV33,1,0,0
Hidden Fates,Hidden Fates SV36,Diancie,SV36,1,0,0
Hidden Fates,Hidden Fates SV38,Gible,SV38,1,0,0
Hidden Fates,Hidden Fates SV40,Garchomp,SV40,1,0,0
Hidden Fates,Hidden Fates SV43,Noibat,SV43,1,0,0
Hidden Fates,Hidden Fates SV44,Oranguru,SV44,1,0,0
Hidden Fates,Hidden Fates SV47,Decidueye-GX,SV47,1,0,0
Hidden Fates,Hidden Fates SV54,Articuno-GX,SV54,1,0,0
Hidden Fates,Hidden Fates SV57,Electrode-GX,SV57,1,0,0
Hidden Fates,Hidden Fates SV58,Xurkitree-GX,SV58,1,0,0
Hidden Fates,Hidden Fates SV73,Kartana-GX,SV73,1,0,0
Hidden Fates,Hidden Fates SV94,Tapu Lele-GX,SV94,1,0,0
Unified Minds,Unified Minds 1,Rowlet & Alolan Exeggutor-GX,1,1,0,0
Unified Minds,Unified Minds 2,Yanma,2,2,0,0
Unified Minds,Unified Minds 3,Yanmega,3,2,0,0
Unified Minds,Unified Minds 5,Shroomish,5,2,1,0
Unified Minds,Unified Minds 6,Sewaddle,6,2,0,0
Unified Minds,Unified Minds 7,Sewaddle,7,2,0,0
Unified Minds,Unified Minds 8,Swadloon,8,2,1,0
Unified Minds,Unified Minds 9,Leavanny,9,2,1,0
Unified Minds,Unified Minds 10,Dwebble,10,2,0,0
Unified Minds,Unified Minds 12,Karrablast,12,2,0,0
Unified Minds,Unified Minds 13,Foongus,13,2,1,0
Unified Minds,Unified Minds 14,Amoonguss,14,2,0,0
Unified Minds,Unified Minds 15,Fomantis,15,2,0,0
Unified Minds,Unified Minds 16,Lurantis,16,2,1,0
Unified Minds,Unified Minds 17,Bounsweet,17,2,0,0
Unified Minds,Unified Minds 18,Steenee,18,2,0,0
Unified Minds,Unified Minds 19,Tsareena,19,0,1,0
Unified Minds,Unified Minds 20,Dhelmise,20,2,0,0
Unified Minds,Unified Minds 21,Magmar,21,2,0,0
Unified Minds,Unified Minds 22,Magmortar,22,2,0,0
Unified Minds,Unified Minds 23,Numel,23,2,0,0
Unified Minds,Unified Minds 25,Heatran-GX,25,1,0,0
Unified Minds,Unified Minds 27,Litwick,27,2,1,0
Unified Minds,Unified Minds 28,Litwick,28,2,0,0
Unified Minds,Unified Minds 29,Lampent,29,2,0,0
Unified Minds,Unified Minds 31,Fletchinder,31,2,1,0
Unified Minds,Unified Minds 32,Talonflame,32,2,0,0
Unified Minds,Unified Minds 33,Salandit,33,2,0,0
Unified Minds,Unified Minds 34,Salazzle,34,2,0,0
Unified Minds,Unified Minds 36,Lapras,36,2,0,0
Unified Minds,Unified Minds 37,Snorunt,37,2,1,0
Unified Minds,Unified Minds 39,Finneon,39,2,0,0
Unified Minds,Unified Minds 40,Lumineon,40,2,0,0
Unified Minds,Unified Minds 41,Snover,41,2,0,0
Unified Minds,Unified Minds 42,Abomasnow,42,1,1,0
Unified Minds,Unified Minds 43,Basculin,43,2,0,0
Unified Minds,Unified Minds 44,Tirtouga,44,2,0,0
Unified Minds,Unified Minds 45,Carracosta,45,2,2,0
Unified Minds,Unified Minds 46,Cryogonal,46,2,2,0
Unified Minds,Unified Minds 48,Dewpider,48,2,0,0
Unified Minds,Unified Minds 49,Araquanid,49,1,0,0
Unified Minds,Unified Minds 50,Wimpod,50,2,2,0
Unified Minds,Unified Minds 51,Golisopod,51,1,0,0
Unified Minds,Unified Minds 52,Pyukumuku,52,2,0,0
Unified Minds,Unified Minds 54,Raichu & Alolan Raichu-GX,54,2,0,0
Unified Minds,Unified Minds 55,Pikachu,55,2,1,0
Unified Minds,Unified Minds 56,Pikachu,56,2,1,0
Unified Minds,Unified Minds 57,Alolan Raichu,57,1,2,0
Unified Minds,Unified Minds 58,Magnemite,58,2,0,0
Unified Minds,Unified Minds 59,Magneton,59,2,2,0
Unified Minds,Unified Minds 60,Magnezone,60,2,0,0
Unified Minds,Unified Minds 61,Joltik,61,2,0,0
Unified Minds,Unified Minds 62,Galvantula,62,1,0,0
Unified Minds,Unified Minds 63,Tynamo,63,2,2,0
Unified Minds,Unified Minds 64,Tynamo,64,2,0,0
Unified Minds,Unified Minds 65,Eelektrik,65,2,0,0
Unified Minds,Unified Minds 66,Eelektross,66,0,1,0
Unified Minds,Unified Minds 67,Stunfisk,67,2,1,0
Unified Minds,Unified Minds 68,Thundurus,68,2,0,0
Unified Minds,Unified Minds 70,Xurkitree,70,1,0,0
Unified Minds,Unified Minds 73,Exeggcute,73,2,0,0
Unified Minds,Unified Minds 74,Exeggutor,74,2,0,0
Unified Minds,Unified Minds 75,Alolan Marowak,75,2,0,0
Unified Minds,Unified Minds 76,Jynx,76,2,0,0
Unified Minds,Unified Minds 77,Wynaut,77,2,0,0
Unified Minds,Unified Minds 79,Jirachi-GX,79,1,0,0
Unified Minds,Unified Minds 80,Drifloon,80,2,0,0
Unified Minds,Unified Minds 81,Drifblim,81,2,0,0
Unified Minds,Unified Minds 82,Skorupi,82,2,1,0
Unified Minds,Unified Minds 83,Uxie,83,1,1,0
Unified Minds,Unified Minds 84,Mesprit,84,2,1,0
Unified Minds,Unified Minds 85,Azelf,85,2,0,0
Unified Minds,Unified Minds 86,Giratina,86,1,2,0
Unified Minds,Unified Minds 87,Cresselia,87,2,1,0
Unified Minds,Unified Minds 88,Munna,88,2,0,0
Unified Minds,Unified Minds 89,Musharna,89,2,0,0
Unified Minds,Unified Minds 90,Elgyem,90,2,1,0
Unified Minds,Unified Minds 92,Honedge,92,2,2,0
Unified Minds,Unified Minds 93,Honedge,93,2,1,0
Unified Minds,Unified Minds 94,Doublade,94,2,0,0
Unified Minds,Unified Minds 95,Aegislash,95,2,0,0
Unified Minds,Unified Minds 96,Mareanie,96,2,1,0
Unified Minds,Unified Minds 97,Toxapex,97,0,1,0
Unified Minds,Unified Minds 98,Salandit,98,2,1,0
Unified Minds,Unified Minds 99,Salazzle,99,2,0,0
Unified Minds,Unified Minds 100,Cosmog,100,2,1,0
Unified Minds,Unified Minds 101,Necrozma,101,2,0,0
Unified Minds,Unified Minds 102,Poipole,102,2,1,0
Unified Minds,Unified Minds 103,Onix,103,2,2,0
Unified Minds,Unified Minds 104,Steelix,104,2,1,0
Unified Minds,Unified Minds 105,Cubone,105,2,2,0
Unified Minds,Unified Minds 106,Aerodactyl-GX,106,1,0,0
Unified Minds,Unified Minds 107,Heracross,107,2,0,0
Unified Minds,Unified Minds 108,Breloom,108,2,0,0
Unified Minds,Unified Minds 109,Meditite,109,2,0,0
Unified Minds,Unified Minds 110,Medicham,110,1,0,0
Unified Minds,Unified Minds 111,Relicanth,111,2,0,0
Unified Minds,Unified Minds 112,Gible,112,2,0,0
Unified Minds,Unified Minds 113,Gabite,113,2,0,0
Unified Minds,Unified Minds 115,Riolu,115,2,0,0
Unified Minds,Unified Minds 116,Riolu,116,1,1,0
Unified Minds,Unified Minds 118,Drilbur,118,2,0,0
Unified Minds,Unified Minds 119,Excadrill,119,1,0,0
Unified Minds,Unified Minds 120,Archen,120,2,1,0
Unified Minds,Unified Minds 121,Archeops,121,2,0,0
Unified Minds,Unified Minds 123,Meloetta,123,2,0,0
Unified Minds,Unified Minds 124,Zygarde,124,2,1,0
Unified Minds,Unified Minds 126,Mega Sableye & Tyranitar-GX,126,1,0,0
Unified Minds,Unified Minds 127,Alolan Grimer,127,2,0,0
Unified Minds,Unified Minds 128,Murkrow,128,2,1,0
Unified Minds,Unified Minds 129,Murkrow,129,1,0,0
Unified Minds,Unified Minds 130,Honchkrow,130,1,0,0
Unified Minds,Unified Minds 131,Sneasel,131,2,0,0
Unified Minds,Unified Minds 132,Weavile-GX,132,2,0,0
Unified Minds,Unified Minds 133,Sableye,133,2,0,0
Unified Minds,Unified Minds 134,Drapion,134,2,0,0
Unified Minds,Unified Minds 135,Purrloin,135,1,0,0
Unified Minds,Unified Minds 136,Liepard,136,1,1,0
Unified Minds,Unified Minds 137,Scraggy,137,1,0,0
Unified Minds,Unified Minds 138,Scrafty,138,1,1,0
Unified Minds,Unified Minds 140,Hoopa,140,1,0,0
Unified Minds,Unified Minds 141,Mawile-GX,141,1,0,0
Unified Minds,Unified Minds 142,Escavalier,142,2,0,0
Unified Minds,Unified Minds 143,Cottonee,143,2,0,0
Unified Minds,Unified Minds 144,Whimsicott,144,1,1,0
Unified Minds,Unified Minds 145,Dedenne,145,2,0,0
Unified Minds,Unified Minds 146,Garchomp & Giratina-GX,146,1,0,0
Unified Minds,Unified Minds 147,Dratini,147,2,1,0
Unified Minds,Unified Minds 148,Dratini,148,2,1,0
Unified Minds,Unified Minds 149,Dragonair,149,2,1,0
Unified Minds,Unified Minds 150,Dragonair,150,2,0,0
Unified Minds,Unified Minds 152,Dragonite-GX,152,1,0,0
Unified Minds,Unified Minds 153,Latias,153,2,0,0
Unified Minds,Unified Minds 154,Axew,154,2,0,0
Unified Minds,Unified Minds 155,Fraxure,155,1,0,0
Unified Minds,Unified Minds 156,Haxorus,156,1,1,0
Unified Minds,Unified Minds 157,Druddigon,157,2,1,0
Unified Minds,Unified Minds 158,Noibat,158,2,1,0
Unified Minds,Unified Minds 159,Noivern,159,2,0,0
Unified Minds,Unified Minds 160,Naganadel-GX,160,1,0,0
Unified Minds,Unified Minds 161,Lickitung,161,2,1,0
Unified Minds,Unified Minds 162,Lickilicky,162,2,1,0
Unified Minds,Unified Minds 163,Kangaskhan,163,2,0,0
Unified Minds,Unified Minds 164,Tauros,164,2,0,0
Unified Minds,Unified Minds 165,Hoothoot,165,2,1,0
Unified Minds,Unified Minds 166,Noctowl,166,2,0,0
Unified Minds,Unified Minds 167,Slakoth,167,2,1,0
Unified Minds,Unified Minds 168,Slakoth,168,2,2,0
Unified Minds,Unified Minds 169,Vigoroth,169,2,1,0
Unified Minds,Unified Minds 171,Bidoof,171,2,0,0
Unified Minds,Unified Minds 172,Bibarel,172,2,0,0
Unified Minds,Unified Minds 173,Munchlax,173,2,1,0
Unified Minds,Unified Minds 174,Pidove,174,2,1,0
Unified Minds,Unified Minds 175,Tranquill,175,2,1,0
Unified Minds,Unified Minds 177,Audino,177,1,1,0
Unified Minds,Unified Minds 178,Tornadus,178,2,0,0
